user_id,track_id,play_count
User_88,Track_671,8
User_68,Track_372,7
User_99,Track_146,13
User_53,Track_193,15
User_78,Track_63,14
User_100,Track_526,18
User_191,Track_414,7
User_74,Track_206,10
User_126,Track_81,32
User_151,Track_439,6
User_72,Track_637,16
User_186,Track_222,14
User_182,Track_712,2
User_129,Track_9,1
User_45,Track_441,25
User_105,Track_309,15
User_34,Track_568,7
User_46,Track_202,5
User_71,Track_203,12
User_26,Track_593,21
User_95,Track_381,12
User_82,Track_704,12
User_189,Track_183,24
User_199,Track_721,12
User_169,Track_8,11
User_25,Track_752,7
User_168,Track_259,11
User_72,Track_292,10
User_57,Track_172,20
User_52,Track_167,49
User_85,Track_460,18
User_19,Track_445,2
User_33,Track_284,29
User_180,Track_96,14
User_38,Track_708,2
User_89,Track_290,7
User_70,Track_300,12
User_156,Track_540,5
User_46,Track_88,24
User_83,Track_192,14
User_33,Track_607,13
User_4,Track_369,6
User_76,Track_412,10
User_33,Track_159,4
User_114,Track_54,21
User_153,Track_435,7
User_153,Track_705,6
User_4,Track_455,16
User_10,Track_106,1
User_84,Track_588,1
User_105,Track_291,19
User_139,Track_565,1
User_85,Track_241,7
User_83,Track_459,15
User_17,Track_169,6
User_7,Track_248,19
User_6,Track_353,18
User_181,Track_337,32
User_88,Track_707,18
User_138,Track_553,31
User_189,Track_586,16
User_9,Track_507,14
User_156,Track_42,14
User_22,Track_577,21
User_116,Track_696,1
User_112,Track_32,7
User_143,Track_273,13
User_59,Track_472,8
User_122,Track_28,15
User_192,Track_115,13
User_72,Track_185,7
User_2,Track_61,29
User_147,Track_240,1
User_3,Track_734,13
User_194,Track_399,1
User_46,Track_432,20
User_152,Track_330,26
User_3,Track_245,8
User_63,Track_390,21
User_73,Track_690,28
User_46,Track_667,3
User_128,Track_394,11
User_76,Track_290,5
User_121,Track_592,2
User_199,Track_416,22
User_112,Track_266,11
User_83,Track_671,19
User_18,Track_587,1
User_198,Track_526,7
User_8,Track_361,6
User_39,Track_460,5
User_39,Track_732,24
User_89,Track_314,1
User_181,Track_223,30
User_101,Track_337,23
User_79,Track_402,7
User_170,Track_90,10
User_192,Track_292,12
User_188,Track_75,14
User_136,Track_107,9
User_123,Track_183,17
User_17,Track_587,26
User_31,Track_547,10
User_139,Track_741,14
User_47,Track_235,46
User_136,Track_645,8
User_121,Track_176,8
User_106,Track_255,25
User_52,Track_112,7
User_89,Track_104,10
User_91,Track_621,4
User_164,Track_647,22
User_114,Track_549,20
User_167,Track_323,21
User_5,Track_152,29
User_40,Track_117,4
User_80,Track_270,10
User_37,Track_49,10
User_166,Track_7,6
User_32,Track_69,13
User_136,Track_348,20
User_82,Track_519,4
User_71,Track_506,18
User_168,Track_549,17
User_111,Track_266,12
User_99,Track_654,19
User_13,Track_459,14
User_198,Track_50,12
User_36,Track_240,1
User_177,Track_396,1
User_175,Track_206,12
User_148,Track_660,14
User_85,Track_246,8
User_58,Track_717,3
User_116,Track_559,22
User_14,Track_144,22
User_15,Track_741,7
User_159,Track_148,12
User_16,Track_407,15
User_143,Track_419,11
User_42,Track_156,12
User_132,Track_222,23
User_186,Track_485,28
User_101,Track_432,15
User_176,Track_208,26
User_136,Track_91,7
User_74,Track_266,3
User_6,Track_497,24
User_161,Track_111,10
User_3,Track_541,13
User_36,Track_398,15
User_147,Track_462,25
User_51,Track_56,12
User_179,Track_320,7
User_9,Track_617,10
User_136,Track_177,18
User_17,Track_145,9
User_39,Track_741,14
User_66,Track_595,6
User_71,Track_298,34
User_111,Track_93,9
User_184,Track_100,4
User_161,Track_412,10
User_163,Track_527,10
User_188,Track_349,12
User_155,Track_427,13
User_142,Track_13,7
User_21,Track_289,5
User_61,Track_203,15
User_22,Track_637,16
User_143,Track_746,8
User_60,Track_122,22
User_185,Track_332,10
User_182,Track_346,8
User_39,Track_114,10
User_86,Track_94,18
User_87,Track_397,8
User_179,Track_8,13
User_71,Track_99,17
User_65,Track_301,44
User_120,Track_54,12
User_199,Track_620,36
User_19,Track_212,11
User_3,Track_63,24
User_194,Track_98,12
User_118,Track_561,3
User_199,Track_686,3
User_112,Track_705,22
User_51,Track_302,10
User_153,Track_610,26
User_150,Track_782,7
User_67,Track_326,39
User_80,Track_52,18
User_50,Track_207,10
User_58,Track_685,12
User_34,Track_126,7
User_4,Track_186,10
User_123,Track_762,7
User_83,Track_735,9
User_200,Track_693,9
User_137,Track_98,22
User_31,Track_372,19
User_59,Track_589,18
User_143,Track_29,49
User_119,Track_727,12
User_81,Track_448,8
User_141,Track_430,11
User_179,Track_71,9
User_159,Track_74,27
User_102,Track_363,2
User_30,Track_366,22
User_70,Track_133,22
User_198,Track_70,12
User_187,Track_318,7
User_63,Track_205,8
User_79,Track_325,14
User_83,Track_713,13
User_187,Track_202,7
User_151,Track_117,11
User_61,Track_247,8
User_85,Track_298,14
User_177,Track_452,8
User_3,Track_403,9
User_194,Track_146,17
User_79,Track_693,16
User_44,Track_346,7
User_105,Track_749,20
User_135,Track_284,19
User_19,Track_190,2
User_60,Track_285,18
User_83,Track_55,15
User_31,Track_2,4
User_125,Track_486,1
User_57,Track_826,20
User_199,Track_134,29
User_6,Track_682,4
User_14,Track_761,4
User_178,Track_763,8
User_140,Track_316,43
User_97,Track_325,14
User_140,Track_7,1
User_170,Track_305,26
User_119,Track_282,37
User_21,Track_293,16
User_89,Track_80,17
User_131,Track_634,50
User_89,Track_194,11
User_31,Track_70,14
User_199,Track_570,2
User_71,Track_181,11
User_114,Track_381,17
User_79,Track_431,18
User_132,Track_276,19
User_146,Track_62,16
User_33,Track_64,31
User_120,Track_208,40
User_67,Track_325,20
User_33,Track_467,5
User_166,Track_464,10
User_60,Track_519,9
User_196,Track_98,6
User_194,Track_731,14
User_20,Track_351,26
User_167,Track_211,12
User_148,Track_122,11
User_140,Track_326,32
User_89,Track_607,9
User_90,Track_129,11
User_117,Track_324,8
User_126,Track_142,8
User_161,Track_58,9
User_151,Track_384,24
User_104,Track_257,15
User_92,Track_457,25
User_169,Track_561,20
User_171,Track_154,15
User_117,Track_585,9
User_73,Track_270,5
User_169,Track_241,27
User_147,Track_526,4
User_156,Track_191,10
User_139,Track_684,2
User_88,Track_412,11
User_41,Track_195,20
User_196,Track_533,1
User_95,Track_353,22
User_87,Track_711,11
User_97,Track_121,17
User_178,Track_737,1
User_48,Track_361,1
User_11,Track_266,11
User_200,Track_305,56
User_85,Track_632,17
User_161,Track_229,8
User_153,Track_309,19
User_36,Track_216,5
User_171,Track_182,40
User_63,Track_735,4
User_93,Track_588,47
User_167,Track_184,27
User_110,Track_427,16
User_78,Track_340,34
User_149,Track_291,11
User_114,Track_269,8
User_164,Track_6,9
User_192,Track_68,23
User_173,Track_498,24
User_44,Track_740,11
User_70,Track_761,20
User_57,Track_192,11
User_149,Track_145,2
User_155,Track_190,11
User_76,Track_167,16
User_79,Track_183,33
User_13,Track_729,13
User_94,Track_515,21
User_6,Track_232,4
User_192,Track_190,13
User_149,Track_165,44
User_59,Track_223,1
User_187,Track_93,18
User_132,Track_189,16
User_76,Track_393,14
User_23,Track_301,12
User_182,Track_50,1
User_191,Track_287,21
User_51,Track_118,8
User_92,Track_86,14
User_129,Track_29,19
User_51,Track_103,10
User_25,Track_761,44
User_191,Track_74,5
User_123,Track_716,12
User_79,Track_389,14
User_33,Track_29,21
User_152,Track_97,21
User_156,Track_43,5
User_76,Track_677,5
User_121,Track_423,5
User_171,Track_48,9
User_34,Track_761,15
User_167,Track_176,11
User_178,Track_320,19
User_170,Track_714,3
User_132,Track_202,11
User_91,Track_150,3
User_145,Track_172,5
User_116,Track_749,8
User_11,Track_122,8
User_16,Track_62,15
User_104,Track_321,29
User_32,Track_686,17
User_197,Track_499,47
User_155,Track_135,9
User_20,Track_705,5
User_30,Track_42,22
User_121,Track_128,18
User_116,Track_175,13
User_46,Track_86,43
User_30,Track_669,9
User_127,Track_598,2
User_10,Track_586,7
User_194,Track_349,18
User_181,Track_253,20
User_115,Track_316,31
User_28,Track_89,9
User_23,Track_395,1
User_110,Track_4,2
User_20,Track_509,9
User_46,Track_107,25
User_44,Track_21,2
User_149,Track_359,8
User_182,Track_398,16
User_104,Track_435,7
User_133,Track_384,3
User_122,Track_183,12
User_149,Track_349,26
User_60,Track_316,39
User_11,Track_16,12
User_91,Track_616,16
User_175,Track_454,20
User_199,Track_123,33
User_186,Track_257,10
User_81,Track_64,6
User_167,Track_490,2
User_16,Track_659,22
User_147,Track_84,22
User_56,Track_16,9
User_60,Track_355,15
User_45,Track_501,7
User_13,Track_679,31
User_146,Track_202,16
User_179,Track_179,9
User_130,Track_295,12
User_27,Track_205,28
User_198,Track_693,21
User_112,Track_686,12
User_193,Track_275,22
User_101,Track_547,9
User_165,Track_152,10
User_122,Track_740,12
User_37,Track_173,14
User_90,Track_407,4
User_92,Track_216,11
User_134,Track_305,28
User_73,Track_185,35
User_110,Track_365,10
User_24,Track_694,10
User_199,Track_697,13
User_26,Track_738,19
User_148,Track_89,1
User_66,Track_379,6
User_75,Track_482,16
User_71,Track_53,6
User_56,Track_276,11
User_152,Track_659,16
User_193,Track_146,5
User_55,Track_309,23
User_41,Track_523,29
User_132,Track_628,14
User_166,Track_437,5
User_157,Track_3,6
User_97,Track_318,13
User_129,Track_633,7
User_34,Track_289,10
User_141,Track_177,11
User_75,Track_220,10
User_177,Track_450,7
User_63,Track_102,20
User_184,Track_152,5
User_161,Track_133,24
User_119,Track_583,12
User_192,Track_86,6
User_175,Track_180,10
User_72,Track_411,4
User_153,Track_122,34
User_31,Track_385,15
User_120,Track_129,15
User_29,Track_316,17
User_52,Track_389,3
User_8,Track_527,6
User_111,Track_11,15
User_90,Track_66,30
User_70,Track_118,19
User_142,Track_716,9
User_73,Track_361,4
User_174,Track_273,13
User_117,Track_240,16
User_84,Track_118,10
User_82,Track_84,7
User_102,Track_457,11
User_98,Track_146,20
User_109,Track_187,8
User_91,Track_453,16
User_37,Track_714,15
User_198,Track_180,25
User_147,Track_577,11
User_165,Track_482,12
User_49,Track_282,23
User_85,Track_435,26
User_198,Track_739,2
User_103,Track_587,11
User_167,Track_281,8
User_52,Track_710,15
User_167,Track_331,12
User_196,Track_585,11
User_109,Track_506,11
User_4,Track_728,10
User_129,Track_357,21
User_115,Track_435,1
User_162,Track_348,12
User_150,Track_419,9
User_182,Track_51,30
User_133,Track_742,12
User_96,Track_694,12
User_57,Track_759,12
User_83,Track_320,22
User_171,Track_54,13
User_80,Track_634,12
User_146,Track_757,7
User_141,Track_81,32
User_110,Track_498,6
User_15,Track_190,10
User_141,Track_432,10
User_107,Track_119,10
User_200,Track_152,1
User_136,Track_370,18
User_197,Track_731,15
User_151,Track_437,5
User_68,Track_749,11
User_169,Track_113,12
User_136,Track_84,3
User_6,Track_457,5
User_161,Track_43,30
User_190,Track_560,6
User_168,Track_408,7
User_46,Track_76,8
User_69,Track_589,26
User_29,Track_633,6
User_102,Track_191,12
User_31,Track_443,18
User_104,Track_570,11
User_168,Track_122,18
User_66,Track_541,1
User_87,Track_476,11
User_30,Track_615,8
User_137,Track_727,2
User_164,Track_607,8
User_85,Track_312,8
User_72,Track_355,12
User_185,Track_284,30
User_134,Track_340,1
User_200,Track_633,13
User_121,Track_88,24
User_102,Track_202,8
User_186,Track_603,20
User_120,Track_696,21
User_152,Track_71,8
User_71,Track_648,9
User_52,Track_362,6
User_178,Track_740,1
User_152,Track_638,13
User_117,Track_372,6
User_31,Track_285,18
User_20,Track_29,17
User_169,Track_359,12
User_77,Track_166,41
User_91,Track_402,5
User_141,Track_186,18
User_1,Track_429,8
User_55,Track_249,11
User_195,Track_581,8
User_125,Track_690,9
User_36,Track_338,22
User_190,Track_255,16
User_199,Track_694,13
User_109,Track_620,20
User_124,Track_568,50
User_167,Track_744,17
User_52,Track_215,7
User_105,Track_118,37
User_117,Track_633,8
User_94,Track_684,15
User_134,Track_588,19
User_58,Track_245,13
User_179,Track_648,6
User_109,Track_588,11
User_79,Track_39,7
User_53,Track_592,7
User_132,Track_729,21
User_199,Track_625,18
User_21,Track_385,12
User_93,Track_183,3
User_131,Track_212,27
User_165,Track_1,3
User_101,Track_278,10
User_158,Track_212,27
User_61,Track_628,10
User_141,Track_58,15
User_136,Track_99,17
User_151,Track_298,30
User_131,Track_515,4
User_10,Track_219,6
User_114,Track_237,23
User_56,Track_370,25
User_57,Track_506,5
User_116,Track_128,10
User_87,Track_441,12
User_146,Track_71,20
User_12,Track_104,13
User_12,Track_240,16
User_71,Track_111,5
User_124,Track_29,12
User_36,Track_43,11
User_91,Track_509,7
User_164,Track_76,16
User_163,Track_223,2
User_140,Track_737,18
User_147,Track_694,29
User_128,Track_270,11
User_43,Track_570,15
User_8,Track_749,18
User_6,Track_372,20
User_28,Track_308,8
User_175,Track_169,37
User_53,Track_144,25
User_74,Track_275,28
User_169,Track_716,13
User_11,Track_463,15
User_167,Track_637,19
User_128,Track_185,21
User_35,Track_214,19
User_198,Track_735,10
User_131,Track_782,16
User_88,Track_513,13
User_134,Track_124,60
User_9,Track_79,11
User_43,Track_418,19
User_185,Track_381,27
User_67,Track_417,20
User_174,Track_230,16
User_176,Track_588,6
User_78,Track_553,48
User_63,Track_99,22
User_101,Track_738,9
User_173,Track_60,13
User_29,Track_687,7
User_118,Track_717,3
User_32,Track_388,28
User_124,Track_244,17
User_91,Track_388,34
User_30,Track_206,11
User_27,Track_319,10
User_58,Track_418,10
User_1,Track_398,10
User_119,Track_165,16
User_187,Track_155,15
User_147,Track_381,4
User_13,Track_741,27
User_47,Track_342,2
User_85,Track_171,35
User_130,Track_152,13
User_17,Track_737,11
User_144,Track_706,4
User_101,Track_656,39
User_5,Track_692,13
User_27,Track_11,6
User_75,Track_298,5
User_79,Track_241,36
User_82,Track_281,20
User_176,Track_365,13
User_128,Track_210,42
User_183,Track_444,12
User_164,Track_179,25
User_13,Track_513,5
User_164,Track_705,9
User_33,Track_587,26
User_82,Track_133,18
User_88,Track_220,7
User_104,Track_190,20
User_139,Track_583,17
User_79,Track_664,10
User_63,Track_699,7
User_48,Track_259,22
User_131,Track_93,14
User_111,Track_123,8
User_39,Track_747,15
User_179,Track_101,16
User_11,Track_321,7
User_124,Track_705,16
User_45,Track_4,11
User_184,Track_381,16
User_134,Track_536,16
User_58,Track_318,22
User_142,Track_6,11
User_147,Track_267,2
User_44,Track_708,5
User_185,Track_348,12
User_20,Track_74,23
User_68,Track_762,7
User_126,Track_685,9
User_164,Track_183,46
User_39,Track_570,13
User_170,Track_160,12
User_96,Track_669,17
User_176,Track_225,31
User_182,Track_392,17
User_136,Track_294,12
User_63,Track_582,9
User_57,Track_323,50
User_39,Track_137,12
User_182,Track_638,14
User_181,Track_616,4
User_171,Track_231,9
User_188,Track_603,7
User_104,Track_155,14
User_194,Track_664,1
User_170,Track_477,5
User_99,Track_561,8
User_8,Track_127,12
User_189,Track_629,9
User_28,Track_690,12
User_44,Track_607,5
User_55,Track_366,36
User_161,Track_206,24
User_23,Track_549,6
User_62,Track_93,39
User_157,Track_240,14
User_72,Track_244,5
User_36,Track_224,8
User_122,Track_674,21
User_1,Track_244,5
User_93,Track_757,12
User_79,Track_146,4
User_139,Track_727,11
User_199,Track_71,4
User_153,Track_192,13
User_97,Track_224,6
User_111,Track_119,32
User_127,Track_104,4
User_42,Track_254,7
User_39,Track_476,15
User_99,Track_472,11
User_188,Track_394,6
User_139,Track_216,12
User_151,Track_388,15
User_123,Track_687,11
User_138,Track_735,12
User_180,Track_709,10
User_96,Track_205,39
User_101,Track_54,7
User_44,Track_584,9
User_6,Track_485,14
User_69,Track_319,7
User_142,Track_190,2
User_52,Track_132,19
User_91,Track_469,5
User_175,Track_89,25
User_20,Track_203,3
User_129,Track_667,22
User_117,Track_193,6
User_86,Track_491,13
User_59,Track_826,1
User_172,Track_184,44
User_187,Track_185,8
User_43,Track_632,9
User_169,Track_746,13
User_23,Track_146,9
User_21,Track_279,7
User_24,Track_708,3
User_61,Track_396,4
User_164,Track_123,16
User_150,Track_251,25
User_94,Track_72,4
User_117,Track_681,14
User_69,Track_511,6
User_75,Track_153,6
User_173,Track_323,11
User_31,Track_20,14
User_44,Track_206,2
User_140,Track_484,10
User_53,Track_628,22
User_176,Track_217,21
User_99,Track_165,22
User_158,Track_761,10
User_124,Track_307,13
User_150,Track_55,36
User_56,Track_222,18
User_64,Track_457,6
User_179,Track_583,18
User_62,Track_111,20
User_44,Track_692,9
User_34,Track_400,8
User_6,Track_124,19
User_189,Track_502,1
User_17,Track_159,2
User_179,Track_641,30
User_163,Track_541,9
User_179,Track_681,10
User_46,Track_169,5
User_16,Track_71,10
User_126,Track_9,30
User_51,Track_604,4
User_72,Track_407,13
User_130,Track_441,26
User_88,Track_734,18
User_81,Track_321,4
User_110,Track_669,3
User_108,Track_467,6
User_80,Track_353,26
User_53,Track_664,50
User_199,Track_213,23
User_154,Track_127,9
User_146,Track_338,37
User_76,Track_286,8
User_68,Track_685,19
User_5,Track_669,19
User_24,Track_148,21
User_116,Track_761,9
User_42,Track_201,20
User_190,Track_369,13
User_116,Track_369,18
User_158,Track_628,6
User_114,Track_221,5
User_23,Track_722,1
User_198,Track_471,16
User_118,Track_203,5
User_191,Track_762,11
User_63,Track_450,10
User_122,Track_744,49
User_136,Track_163,12
User_93,Track_403,17
User_124,Track_77,18
User_39,Track_212,7
User_200,Track_632,21
User_179,Track_111,14
User_40,Track_116,12
User_102,Track_275,8
User_153,Track_463,11
User_169,Track_4,14
User_12,Track_155,43
User_92,Track_379,1
User_99,Track_671,10
User_151,Track_251,8
User_71,Track_77,22
User_2,Track_157,16
User_49,Track_684,16
User_83,Track_467,9
User_169,Track_433,7
User_22,Track_68,21
User_47,Track_79,24
User_51,Track_286,10
User_52,Track_172,12
User_189,Track_148,7
User_3,Track_738,10
User_77,Track_212,9
User_154,Track_631,15
User_110,Track_70,3
User_67,Track_24,33
User_172,Track_385,11
User_154,Track_213,12
User_187,Track_109,32
User_177,Track_681,31
User_108,Track_735,14
User_143,Track_301,32
User_173,Track_471,11
User_45,Track_353,37
User_40,Track_75,8
User_156,Track_548,6
User_71,Track_738,17
User_169,Track_585,1
User_14,Track_526,4
User_124,Track_647,24
User_21,Track_702,14
User_57,Track_634,8
User_125,Track_275,3
User_197,Track_191,7
User_28,Track_710,12
User_186,Track_405,9
User_142,Track_734,5
User_57,Track_285,7
User_116,Track_388,40
User_152,Track_329,6
User_129,Track_261,9
User_121,Track_266,11
User_46,Track_279,14
User_44,Track_397,19
User_137,Track_150,18
User_66,Track_338,13
User_93,Track_264,6
User_182,Track_381,7
User_37,Track_704,26
User_13,Track_403,7
User_175,Track_209,7
User_89,Track_443,8
User_68,Track_44,10
User_29,Track_66,2
User_161,Track_312,1
User_179,Track_705,16
User_141,Track_348,49
User_49,Track_712,15
User_43,Track_610,23
User_60,Track_180,12
User_9,Track_111,16
User_104,Track_697,1
User_72,Track_274,34
User_177,Track_637,3
User_52,Track_307,40
User_85,Track_752,12
User_25,Track_365,5
User_103,Track_370,21
User_136,Track_352,6
User_176,Track_450,1
User_160,Track_737,15
User_44,Track_416,14
User_172,Track_189,12
User_10,Track_647,17
User_191,Track_648,21
User_101,Track_744,1
User_62,Track_47,12
User_70,Track_686,7
User_61,Track_90,16
User_128,Track_637,11
User_12,Track_373,20
User_137,Track_636,8
User_96,Track_298,55
User_12,Track_93,48
User_175,Track_707,27
User_92,Track_273,42
User_4,Track_60,12
User_39,Track_374,14
User_103,Track_477,10
User_54,Track_214,6
User_19,Track_155,17
User_69,Track_176,6
User_182,Track_324,4
User_123,Track_344,1
User_87,Track_132,13
User_88,Track_300,22
User_51,Track_634,28
User_101,Track_402,20
User_196,Track_862,4
User_86,Track_152,9
User_41,Track_457,1
User_24,Track_826,9
User_83,Track_29,19
User_143,Track_694,11
User_108,Track_457,17
User_42,Track_67,5
User_95,Track_482,12
User_193,Track_54,3
User_150,Track_137,23
User_172,Track_481,3
User_183,Track_638,9
User_171,Track_135,35
User_171,Track_197,44
User_12,Track_114,7
User_35,Track_157,10
User_54,Track_628,4
User_191,Track_295,26
User_109,Track_366,8
User_21,Track_742,9
User_192,Track_183,10
User_16,Track_176,17
User_18,Track_316,17
User_141,Track_189,12
User_184,Track_747,6
User_194,Track_559,14
User_113,Track_561,11
User_164,Track_721,12
User_62,Track_229,7
User_147,Track_533,12
User_138,Track_291,37
User_24,Track_503,7
User_133,Track_560,3
User_92,Track_701,26
User_91,Track_288,34
User_10,Track_690,4
User_126,Track_271,7
User_75,Track_498,4
User_77,Track_190,13
User_30,Track_63,1
User_183,Track_96,21
User_116,Track_93,15
User_39,Track_721,17
User_181,Track_94,36
User_29,Track_535,8
User_148,Track_29,41
User_185,Track_472,15
User_46,Track_604,5
User_125,Track_187,16
User_20,Track_79,1
User_53,Track_710,16
User_171,Track_444,40
User_100,Track_711,11
User_84,Track_549,9
User_138,Track_521,13
User_147,Track_18,1
User_111,Track_192,6
User_84,Track_712,15
User_181,Track_84,5
User_35,Track_705,16
User_63,Track_429,16
User_173,Track_705,13
User_65,Track_509,18
User_99,Track_12,20
User_47,Track_324,21
User_94,Track_321,24
User_57,Track_318,19
User_186,Track_659,13
User_144,Track_472,8
User_87,Track_74,17
User_112,Track_206,47
User_75,Track_107,34
User_100,Track_316,2
User_29,Track_443,6
User_99,Track_355,21
User_32,Track_250,9
User_139,Track_235,9
User_119,Track_331,20
User_115,Track_482,1
User_58,Track_144,12
User_93,Track_739,2
User_25,Track_732,10
User_82,Track_179,21
User_66,Track_405,4
User_32,Track_93,42
User_191,Track_379,6
User_184,Track_119,9
User_196,Track_269,9
User_174,Track_382,43
User_48,Track_408,16
User_160,Track_295,10
User_7,Track_306,47
User_59,Track_470,7
User_45,Track_529,2
User_61,Track_561,1
User_117,Track_145,1
User_19,Track_319,17
User_116,Track_352,12
User_6,Track_205,46
User_156,Track_44,46
User_111,Track_661,32
User_151,Track_427,3
User_133,Track_309,8
User_44,Track_285,21
User_23,Track_186,8
User_170,Track_299,9
User_48,Track_587,7
User_141,Track_681,5
User_147,Track_268,10
User_76,Track_220,15
User_149,Track_314,6
User_145,Track_214,17
User_6,Track_153,13
User_194,Track_111,26
User_156,Track_181,13
User_182,Track_227,6
User_48,Track_471,33
User_40,Track_477,6
User_164,Track_588,19
User_189,Track_209,15
User_176,Track_498,4
User_138,Track_75,12
User_28,Track_80,35
User_84,Track_740,11
User_165,Track_370,12
User_97,Track_190,9
User_34,Track_707,10
User_171,Track_141,1
User_185,Track_158,12
User_2,Track_357,24
User_114,Track_509,10
User_84,Track_455,2
User_161,Track_566,11
User_172,Track_709,6
User_119,Track_255,20
User_114,Track_515,13
User_172,Track_577,5
User_84,Track_414,7
User_42,Track_185,13
User_188,Track_213,23
User_3,Track_457,18
User_92,Track_365,6
User_14,Track_152,10
User_79,Track_80,19
User_56,Track_533,4
User_151,Track_648,4
User_168,Track_685,16
User_20,Track_71,44
User_4,Track_211,27
User_166,Track_406,16
User_165,Track_385,25
User_10,Track_70,15
User_10,Track_380,2
User_158,Track_284,21
User_184,Track_123,33
User_76,Track_384,28
User_167,Track_457,8
User_47,Track_588,9
User_83,Track_474,5
User_134,Track_826,1
User_192,Track_124,18
User_104,Track_701,4
User_29,Track_399,1
User_110,Track_2,3
User_14,Track_360,8
User_82,Track_406,3
User_35,Track_506,21
User_157,Track_47,5
User_22,Track_531,10
User_148,Track_493,9
User_102,Track_376,14
User_196,Track_633,14
User_110,Track_265,1
User_14,Track_4,10
User_80,Track_710,9
User_193,Track_587,9
User_53,Track_64,26
User_9,Track_210,4
User_106,Track_195,35
User_69,Track_275,16
User_128,Track_307,4
User_160,Track_52,15
User_174,Track_741,14
User_143,Track_251,7
User_59,Track_86,16
User_98,Track_176,16
User_42,Track_79,33
User_14,Track_598,14
User_116,Track_192,11
User_106,Track_283,23
User_14,Track_393,12
User_18,Track_183,4
User_34,Track_249,38
User_82,Track_86,34
User_176,Track_675,3
User_108,Track_203,6
User_111,Track_207,13
User_43,Track_106,10
User_104,Track_391,3
User_64,Track_728,17
User_25,Track_159,31
User_177,Track_628,12
User_96,Track_727,6
User_139,Track_438,3
User_131,Track_372,15
User_107,Track_292,8
User_109,Track_618,6
User_130,Track_316,3
User_150,Track_20,20
User_147,Track_104,22
User_142,Track_242,5
User_181,Track_225,31
User_187,Track_735,18
User_140,Track_146,12
User_79,Track_654,13
User_45,Track_751,7
User_36,Track_161,10
User_89,Track_60,24
User_46,Track_513,5
User_119,Track_63,3
User_34,Track_374,1
User_7,Track_744,29
User_112,Track_216,18
User_147,Track_373,15
User_54,Track_247,9
User_114,Track_208,9
User_143,Track_464,5
User_172,Track_52,17
User_187,Track_108,8
User_127,Track_225,18
User_110,Track_1,10
User_2,Track_227,11
User_91,Track_742,10
User_75,Track_300,30
User_65,Track_55,49
User_144,Track_737,14
User_136,Track_337,23
User_1,Track_281,29
User_2,Track_696,6
User_93,Track_680,10
User_172,Track_462,5
User_161,Track_187,23
User_166,Track_433,17
User_4,Track_532,15
User_192,Track_97,5
User_42,Track_716,5
User_44,Track_11,2
User_140,Track_749,23
User_93,Track_604,1
User_91,Track_273,11
User_52,Track_85,29
User_17,Track_618,11
User_154,Track_296,11
User_124,Track_690,8
User_9,Track_555,10
User_90,Track_89,17
User_164,Track_553,5
User_1,Track_96,11
User_17,Track_183,11
User_117,Track_235,17
User_133,Track_112,9
User_26,Track_220,18
User_156,Track_722,1
User_130,Track_60,5
User_23,Track_106,15
User_15,Track_89,16
User_54,Track_366,9
User_73,Track_240,22
User_154,Track_734,5
User_81,Track_405,7
User_166,Track_740,12
User_178,Track_707,6
User_151,Track_340,12
User_62,Track_363,13
User_99,Track_444,12
User_6,Track_157,33
User_16,Track_26,18
User_167,Track_78,15
User_120,Track_742,9
User_79,Track_393,3
User_92,Track_106,29
User_12,Track_266,11
User_9,Track_289,12
User_191,Track_317,45
User_107,Track_166,3
User_24,Track_145,10
User_102,Track_686,6
User_25,Track_237,22
User_191,Track_117,7
User_46,Track_741,6
User_46,Track_761,8
User_199,Track_749,16
User_150,Track_441,31
User_133,Track_526,4
User_106,Track_741,16
User_80,Track_712,4
User_97,Track_417,15
User_4,Track_731,16
User_1,Track_708,5
User_152,Track_742,6
User_162,Track_234,10
User_111,Track_744,5
User_83,Track_418,5
User_9,Track_101,14
User_77,Track_688,12
User_172,Track_708,11
User_139,Track_369,29
User_93,Track_273,1
User_93,Track_553,46
User_12,Track_737,27
User_75,Track_174,10
User_150,Track_285,14
User_149,Track_77,24
User_116,Track_483,9
User_76,Track_365,19
User_111,Track_62,5
User_196,Track_259,6
User_130,Track_87,7
User_61,Track_252,10
User_34,Track_689,7
User_134,Track_457,6
User_172,Track_201,18
User_56,Track_453,13
User_47,Track_322,23
User_29,Track_542,15
User_171,Track_517,21
User_48,Track_438,2
User_162,Track_202,4
User_12,Track_28,24
User_18,Track_728,3
User_127,Track_215,6
User_33,Track_735,14
User_199,Track_259,16
User_112,Track_211,23
User_156,Track_677,1
User_153,Track_96,13
User_114,Track_678,7
User_88,Track_158,24
User_185,Track_71,5
User_139,Track_123,15
User_38,Track_146,10
User_37,Track_417,11
User_195,Track_713,7
User_53,Track_273,8
User_188,Track_704,16
User_177,Track_288,40
User_116,Track_740,7
User_10,Track_365,7
User_178,Track_561,8
User_30,Track_180,15
User_140,Track_509,6
User_198,Track_426,9
User_49,Track_593,15
User_136,Track_298,18
User_120,Track_714,7
User_131,Track_154,29
User_42,Track_98,17
User_196,Track_186,18
User_4,Track_747,13
User_48,Track_320,4
User_122,Track_742,1
User_140,Track_32,10
User_125,Track_713,6
User_192,Track_80,9
User_174,Track_729,6
User_182,Track_688,31
User_147,Track_688,21
User_60,Track_707,9
User_170,Track_105,24
