user_id,liked_song_title
User_42,Sagar Sparsha
User_76,Rimjhim
User_15,Dherai Raat
User_11,Pahilo Maya Ko Dhoon
User_79,Phoolko Dil
User_37,Dilko Andhakar
User_19,Joonko Pal
User_54,Pahilo Maya Ko Dhoon
User_35,Mero Man Ko Kura
User_42,Timro Maya Ko
User_6,Dil Ko Kura
User_199,Maya Ko Jadoo Ko
User_195,Bishal Sugandha
User_196,Timro Chhaya
User_142,Desh Ko Geet
User_25,Basanta Geet
User_161,Sapana Sapana
User_15,Dherai Chhaya
User_10,Maya Ko Baato
User_103,Man Ko Geet
User_131,Gaun Ko Suseli
User_194,Timro Muskan Ko Geet
User_87,Timro Muskan Ko Jadoo
User_89,Geet Ko Maya
User_99,Eklo Andhakar
User_71,Rupai Mohani
User_156,Joonko Maya
User_4,Bishal Sapana
User_42,Phool Lai Sodhei
User_48,Timro Maya Le
User_90,Joonko Raat
User_142,Salko Pat Ko Tapari
User_8,Raatko Dhoon
User_96,Mero Man Ko Kura
User_22,Maya Ko Dori Le
User_184,Dil Ko Maya Ko
User_106,Raat Ko Tara
User_3,Aankha Ko Dhoon Ko
User_112,Naya Aankha
User_28,Joonko Sapana
User_92,Haatma Sparsha
User_16,Dashain Ko Geet
User_183,Chot Ke Ho Byatha Ke Ho
User_118,Ujyaalo Sapana
User_20,Timilai Samjhera Ko
User_165,Pahilo Bhet Ko
User_185,Kusume Rumal
User_174,Ujyaalo Bato
User_7,Man Ko Aanshu
User_142,Jindagi Sapana
User_95,Sundar Swar
User_14,Pari Jindagi
User_172,Jindagi Swar
User_163,Oh Amira
User_98,Sajhako Milan
User_195,Timro Yaad Ko Chhaya
User_169,Aankha Ko Sapana
User_84,Chiso Raat Ko
User_179,Ujyaalo Sapana
User_23,Zha Zhal Ko
User_161,Mero Jivan Ko Maya Ko
User_25,Timro Maya Ko Lahar
User_165,Timro Bina
User_182,Dherai Sparsha
User_98,Basanta Sapana
User_177,Pohor Saal
User_177,Naya Aankha
User_146,Rimjhim Chhaya
User_84,Mero Jivan Ko Sapana
User_49,Sapana Sapana
User_43,Bishal Mann
User_153,Haatma Swar
User_66,Dilko Sapana
User_88,Ujyaalo Mann
User_117,Aankha Ko Dhoon Ko
User_61,Timilai Samjhanda
User_11,Timro Lagi Jaan
User_177,Bishal Mann
User_75,Sapana Geet
User_109,Timro Saath Ko Maya
User_49,Man Ko Dukha Ko
User_130,Pahadko Biraha
User_94,Timro Chhaya Ma
User_180,Pahilo Prem
User_101,Man Ko Bhaw
User_4,Haatma Yaad
User_34,Haatma Aankha
User_134,Chhati Ko Maya
User_105,Timro Geet
User_40,Maya Ko Suseli Ko
User_180,Rimjhim Aankha
User_200,Rajamati Kumati
User_82,Chhaya Sapana
User_24,Ujyaalo Sugandha
User_147,Ujyaalo Swar
User_149,Sapana Sapana
User_190,Timro Maya Ko
User_64,Phool Ko Rang
User_142,Timro Yaad Ko Chhaya
User_123,Ujyaalo Raat
User_93,Ganga Dil
User_57,Chhaya Geet
User_98,Jivan Ko Geet Ko
User_173,Timro Man Ko Kotha
User_190,Joonko Swar
User_90,Timro Yaad Ko Lahar
User_91,Lajalu Mayalu
User_64,Saathi
User_71,Pahadko Dhoon
User_12,Tadha Maya
User_21,Desh Ko Geet
User_169,Chhaya Geet
User_59,Dilko Sapana
User_188,Pahilo Prem Ko Sapana
User_155,Chhaya Bato
User_133,Banai Khayo Dandhelo Le
User_174,Maya Ko Jadoo Ma
User_170,Naachideu
User_193,Maya Ko Baat
User_109,Maya Ko Duniya
User_45,Timilai Maya Garchu
User_151,Mero Geet
User_160,Basanta Andhakar
User_105,Pahadko Joon
User_184,Sapana Ujyaalo
User_98,Dherai Raat
User_86,Mero Sugandha
User_12,Mero Jivan Ko Lahar
User_168,Pahadko Sapana
User_129,Sagar Lahara
User_100,Chhaya Geet
User_28,Joonko Raat
User_56,Sundar Geet
User_137,Samjhana Sugandha
User_89,Maya Ko Sansar
User_174,Mero Jivan Ko Suseli
User_11,Timro Saath Bina Ma
User_31,Maya Ko Jadoo
User_95,Timro Saath Bina Ma
User_5,Timro Sapana
User_75,Chiso Joon
User_157,Timro Muskan 2
User_77,Tadha Mann
User_139,Ma Roe Pani
User_64,Man Ko Suseli Ko
User_159,Timilai Maya Garchu
User_133,Dil Ko Dhadkan
User_76,Basanta Katha
User_18,Tadha Geet
User_95,Man Ko Chhaya Ma
User_168,Ganga Raat
User_89,Jindagi Mann
User_45,Timro Muskurahat Ko
User_114,Mero Jivan Ko Dhoon
User_84,Joonko Sapana
User_167,Sapana Haru
User_21,Joonko Geet
User_183,Desh Ko Geet
User_84,Timro Lagi Suseli
User_82,Pahadko Joon
User_71,Aankha Ko Sapna Ko
User_99,Rimjhim Raat
User_49,Jhilmil Raat
User_134,Chhati Ko Dhoon Ma
User_149,Dil Ko Maya Ko
User_31,Maya Ko Suseli Ko
User_69,Man Ko Dukh
User_136,Bato Dil
User_12,Maya Pani
User_41,Mero Raat
User_152,Sundar Sapana
User_163,Timilai Samjhanda Ko
User_198,Chhati Chirera
User_65,Desh Ko Suseli
User_21,Basanta Raat
User_103,Mero Sapana
User_59,Timro Maya Ko Dhoon
User_31,Jindagima Jitai Chhaina
User_130,Raatko Dil
User_141,Chhaya Sapana
User_155,Pahilo Prem Ma
User_40,Maya Ko Jadoo
User_53,Dil Ko Kura
User_88,Chhunumunu Chhunumunu
User_155,Dilko Swar
User_185,Koshi Haath
User_129,Tadha Sapana
User_178,Phool Ko Maya
User_178,Phul Butte Sari
User_198,Himal Andhakar
User_114,Sagar Din
User_191,Dherai Sugandha
User_78,Ujyaalo Raat
User_193,Joonko Raat
User_70,Timro Maya Ko
User_61,Timro Saath Ko Sapana
User_108,Timro Maya Le
User_145,Ganga Tara
User_55,Timro Maya Le
User_60,Man Ko Geet Ma
User_175,Man Ko Lahar Ma
User_131,Jhilmil Raat
User_18,Timro Pal
User_170,Allare
User_36,Maya Ko Lahar Ko
User_186,Sapana Dil
User_113,Phool Ko Geet
User_49,Naya Chhaya
User_1,Timilai Samjhera
User_40,Geet Ko Dhoon
User_99,Sapana Sapana
User_54,Naachideu
User_171,Timro Muskan Ko Jadoo
User_149,Timro Lagi Geet
User_15,Timro Saath Liyera
User_94,Phool Ko Sugandha
User_148,Mero Man Ko Kura
User_195,Sundar Swar
User_194,Maya Ko Jadoo
User_189,Resham Firiri
User_199,Basanta Ujyaalo
User_149,Joonko Raat
User_145,Joonko Pal
User_134,Timro Bina
User_39,Joonko Sansaar
User_186,Sapana Geet
User_137,Naya Aankha
User_7,Banai Khayo Dandhelo Le
User_21,Tadha Raat
User_23,Mero Jivan Ko Maya
User_141,Timro Muskan Ko Lagi
User_100,Timro Swar
User_170,Dil Ko Geet Ko
User_12,Pari Sansaar
User_155,Dilko Geet
User_101,Pahadko Sapana
User_108,Sapana Saath
User_17,Dashain Ko Geet
User_131,Aankhama Sparsha
User_123,Man Ko Dukh
User_70,Man Ko Geet Ko
User_127,Maya Ko Jadoo Ko
User_2,Mai Chori Sundari
User_135,Ujyaalo Raat
User_173,Dherai Sapana
User_114,Dilko Raat
User_50,Dilko Dil
User_146,Jati Maya Laae Pani
User_196,Timro Maya Ko Geet
User_59,Mero Jivan Ko Maya
User_140,Man Ko Sapana
User_117,Sundar Geet
User_178,Phool Ko Geet
User_48,Man Ko Geet
User_109,Mero Jivan Ko Lahar
User_5,Sundar Swar
User_19,Samjhana Swar
User_110,Timro Raat
User_150,Eklo Milan
User_79,Sagar Ujyaalo
User_88,Banai Khayo Dandhelo Le
User_24,Timro Lagi Maya Ko
User_190,Ma Roe Pani
User_75,Joonko Geet
User_63,Raatko Yaad
User_148,Pari Maya
User_71,Mitho Mitho
User_170,Sapana Haru
User_196,Maya Ko Sansar
User_71,Timro Lagi Mero Maya
User_171,Birami Maya
User_196,Geet Ko Maya
User_54,Desh Ko Maya
User_76,Mero Pani
User_12,Mero Sugandha
User_80,Timilai Bhetne
User_87,Dilko Geet
User_157,Timro Maya Ko Dhoon
User_178,Chhaya Bato
User_187,Phool Lai Sodhei
User_37,Ujyaalo Sapana
User_123,Chhati Ko Dukh
User_146,Mero Jivan Ko Lahar
User_61,Sagar Din
User_124,Pohor Saal
User_61,Joonko Sapana
User_42,Joonko Raat
User_64,Man Ko Geet
User_69,Phool Ko Dhoon
User_69,Bichhod Ko Pida
User_132,Timro Lagi Maya Ko
User_52,Pahadko Sapana
User_12,Sundar Jindagi
User_23,Dashain Aayo
User_78,Timro Muskurahat Ko Dhoon
User_40,Bishal Biraha
User_89,Maya Dhoon
User_79,Sapana Geet
User_94,Dashain Ko Geet
User_90,Timro Yaad Ko Chhaya
User_169,Pohor Saal
User_44,Joonko Geet
User_98,Bato Dil
User_112,Chiso Hawa
User_87,Dherai Raat
User_53,Samjhana Sansaar
User_48,Pahilo Maya Ko Geet
User_147,Phool Ko Suseli
User_36,Jhilmil Ujyaalo
User_93,Timro Lagi Maya Ko
User_173,Sagar Joon
User_76,Sapana Mann
User_32,Jhilmil Ujyaalo
User_131,Basanta Swar
User_59,Sundar Sapana
User_61,Haatma Dil
User_95,Man Ko Pida
User_60,Maya Ko Dhoon Ma
User_57,Lahara Maya
User_125,Ujyaalo Geet
User_15,Phoolko Lahara
User_63,Maya Ko Duniya
User_117,Jivan Ko Phool
User_96,Chhati Chirera
User_161,Chiso Chiso Hawa
User_139,Jivan Ko Dhoon
User_113,Gaun Ko Kahani
User_76,Dilko Jindagi
User_121,Aankha Ko Sapana
User_179,Sagar Swar
User_179,Dilko Sapana
User_120,Sundar Raat
User_179,Basanta Raat
User_68,Timile Reteu Manko Tar
User_125,Timilai Samjhanda Ko
User_76,Sundar Swar
User_39,Joonko Tara
User_132,Dherai Jindagi
User_29,Timro Hridaya Ko
User_132,Timilai Samjhandai
User_146,Sagar Sansaar
User_59,Chiso Maya
User_82,Jati Maya Laae Pani
User_4,Jivan Ko Dhoon
User_116,Samjhana Sapana
User_160,Pahadko Sapana
User_178,Mathi Mathi Sailunge Ma
User_42,Chokho Maya
User_112,Rimjhim Raat
User_32,Pahilo Bhet
User_174,Timro Lagi Mero Maya
User_164,Timro Biraha
User_29,Dilko Raat
User_40,Geet Ko Lahar Ma
User_191,Timro Maya Ko Dhoon
User_148,Dherai Swar
User_123,Maya Ko Chhaya
User_44,Changaa Chait
User_35,Timro Saath Bina Ko
User_178,Aankhama Jindagi
User_61,Timilai Samjhandai
User_97,Timro Maya Ko Geet
User_12,Lahara Maya
User_153,Jhilmil Geet
User_111,Gaun Ko Thito
User_140,Dilko Raat
User_52,Timro Raat
User_137,Koshi Din
User_43,Timro Lagi Geet Ko
User_86,Behuli
User_190,Sapana Raat
User_2,Kutu Ma Kutu
User_102,Pahilo Maya
User_128,Marna Baru Garho Hunna
User_109,Jindagi Swar
User_171,Jindagi Swar
User_55,Ujyaalo Mann
User_52,Pahadko Tara
User_51,Dilko Raat
User_90,Sundar Raat
User_71,Phool Ko Maya
User_113,Timilai Samjhera
User_198,Basanta Swar
User_90,Samjhana Geet
User_15,Timro Saath Ko Geet
User_93,Rimjhim Katha
User_55,Samjhana Sansaar
User_148,Timro Saath Bina Ko
User_55,Pahadko Rimjhim
User_107,Samjhana Milan
User_35,Rimjhim Sapana
User_44,Mero Jivan Ko Maya Ko
User_179,Mero Raat
User_118,Pahadko Raat
User_171,Changaa Chait
User_76,Sagar Raat
User_132,Timro Yaad Ko Lahar
User_52,Timro Saath Bina Ko
User_16,Mero Jivan Ko Lahar
User_143,Desh Ko Dhadkan
User_181,Chhaya Sparsha
User_96,Mero Desh
User_54,Hamro Nepal
User_178,Tihar Aayo
User_41,Basanta Swar
User_123,Dhunge Bagara Maya
User_71,Aankha Ko Geet
User_46,Saanjha Ko Dhoon
User_69,Phool Ko Geet
User_196,Jati Maya Laae Pani
User_88,Sapana Saath
User_97,Ujyaalo Raat
User_187,Mero Jivan Ko Lahar
User_124,Aankhama Jindagi
User_15,Ujyaalo Raat
User_33,Bishal Dil
User_28,Himal Biraha
User_81,Samjhana Sparsha
User_190,Basanta Sapana
User_10,Dashain Ko Geet
User_197,Maya Ko Geet
User_76,Bishal Biraha
User_23,Tihar Aayo
User_61,Timro Lagi Jaan
User_134,Chhati Ko Suseli
User_129,Maya Ko Kahani
User_126,Mantra Haath
User_117,Phool Ko Sugandha
User_1,Timilai Samjhanda Ko Geet
User_39,Gaun Ko Chhoro
User_91,Phool Ko Lahar
User_84,Sapana Raat
User_4,Mantra Sparsha
User_79,Timro Muskan Ma
User_99,Tadha Sansaar
User_2,Surke Thaili Khai
User_45,Dherai Swar
User_24,Maya Ko Chhaya
User_146,Samjhana Mann
User_43,Timro Lagi Maya Ko
User_138,Phoolko Chhaya
User_10,Mero Desh Ko Maya
User_162,Timro Sparsha
User_63,Chhunumunu Chhunumunu
User_24,Bishal Dhoon
User_102,Geet Ko Lahar Ma
User_196,Tadha Pani
User_41,Mantra Haath
User_123,Pahilo Bhet Ko
User_113,Dhunge Bagara Maya
User_97,Joonko Raat
User_112,Man Ko Pida Ko
User_47,Dherai Jindagi
User_82,Phoolko Tara
User_170,Timro Hridaya Ko
User_90,Mero Prem Ko Dhoon
User_128,Timro Bina
User_190,Timro Hridaya Le
User_180,Timro Dil
User_84,Timro Saath Bina Ko
User_107,Joonko Ujyaalo
User_83,Samjhana Katha
User_89,Sundar Swar
User_168,Timro Mann
User_167,Dil Ko Suseli
User_3,Aankha Ko Sapana
User_68,Mero Jivan Ko Geet
User_60,Dil Ko Geet
User_199,Pahad Ko Dhoon
User_119,Samjhana Geet
User_67,Jindagi Sapana
User_109,Man Ko Aanshu Ko
User_185,Pahilo Nazarma
User_56,Phoolko Lahara
User_107,Timro Maya Ko Dhoon
User_115,Parelima Lukai Rakhana
User_107,Timro Dhoon
User_200,Timro Man Ko Kotha
User_155,Joonko Ujyaalo
User_23,Sagar Ujyaalo
User_75,Sapana Raat
User_163,Phool Ko Geet
User_171,Himal Pani
User_36,Phoolko Dil
User_20,Gaun Ko Kahani
User_190,Chot Ke Ho Byatha Ke Ho
User_112,Timro Aankha
User_42,Pahilo Prem Ma
User_92,Basanta Sapana
User_98,Timro Sparsha
User_53,Sapana Ujyaalo
User_121,Sapana Ujyaalo
User_144,Timro Lagi Jaan
User_132,Dil Ko Baat
User_10,Pahilo Bhet Ko
User_86,Pari Aankha
User_197,Ma Roe Pani
User_71,Aankha Ko Suseli
User_94,Chamak Chamak
User_65,Timilai Bhetne
User_100,Maya Ko Lahar Ma
User_127,Timro Lagi Dil
User_142,Pahad Ko Dhoon
User_129,Tadha Joon
User_106,Maya Ko Kahani Ma
User_62,Timro Muskan
User_44,Mero Geet
User_168,Bishal Biraha
User_97,Ritu Haru Ma Timi
User_198,Maya Ko Baato
User_74,Timro Raat
User_151,Phool Ko Geet
User_32,Dil Ko Dhoon Ko
User_45,Man Ko Aanshu Ko
User_192,Mero Jivan Ko Maya
User_56,Naachideu
User_53,Sundar Raat
User_30,Desh Ko Maya
User_12,Ujyaalo Geet
User_4,Jindagima Jitai Chhaina
User_11,Mero Prem Ko
User_54,Pahilo Maya Ko Geet
User_36,Geet Ko Dhoon
User_13,Geet Ko Dhoon
User_125,Gaun Ko Kahani
User_26,Timro Muskan Ko Lahar
User_118,Tadha Katha
User_147,Esto Pani Hundo Raichha
User_102,Pahilo Prem Ko
User_163,Timro Saath Ko Maya Ko
User_134,Timro Lagi Maya Ko
User_48,Man Ko Bhaw
User_93,Resham Firiri
User_173,Dherai Swar
User_67,Bishal Joon
User_133,Dil Ko Dhadkan Ko
User_93,Phool Ko Dhoon
User_161,Sapana Swar
User_171,Timro Muskan Ko Geet
User_167,Timro Muskan Ma
User_126,Chhati Ko Suseli
User_2,Tihar Aayo
User_3,Mero Man Ko Kura
User_28,Zha Zhal Ko
User_83,Mero Prem Ko
User_96,Timro Man Ko Kotha
User_147,Basanta Ko Hawa
User_27,Samjhana Chhaya
User_139,Timro Saath Ko Sapana
User_172,Haatma Sparsha
User_75,Joonko Pani
User_95,Ujyaalo Swar
User_84,Basanta Geet
User_116,Man Ko Dhoon Ko
User_110,Chhaya Bato
User_155,Haatma Yaad
User_32,Saanjh Ko Joon Sangai
User_74,Oh Amira
User_166,Sapana Raat
User_79,Timro Saath Ko Sapana
User_187,Pahad Ko Lahar
User_44,Pahilo Maya Ko Dhoon
User_151,Mero Desh Ko Lahar
User_117,Ritu Haru Ma Timi
User_42,Mero Jivan Ko Maya
User_151,Zha Zhal Ko
User_165,Rimjhim
User_16,Ke Chha Ra Diu
User_171,Samjhana Sansaar
User_98,Pahadko Raat
User_166,Rimjhim Raat
User_191,Mero Maya Timilai
User_37,Mero Prem Ko
User_121,Timro Muskan 3
User_154,Maya Ko Lahar Ma
User_167,Pahad Ko Suseli
User_49,Ujyaalo Sapana
User_82,Timro Maya Ko Suseli
User_142,Tadha Raat
User_183,Timro Maya Ko Lahar
User_151,Mero Desh Ko Maya
User_121,Timro Swar
User_174,Dil Ko Safar
User_53,Samjhana Katha
User_101,Man Ko Maya Ko
User_126,Desh Ko Geet
User_69,Basanta Sapana
User_151,Rimjhim Yaad
User_99,Aankha Ko Suseli
User_191,Chokho Maya
User_151,Timro Dil
User_113,Gaun Ko Thito
User_1,Samjhana Milan
User_85,Aankha Ko Geet
User_24,Mero Jivan Ko Maya
User_67,Eklo Raat
User_123,Chhaya Raat
User_185,Jhilmil Muskan
User_109,Naya Ujyaalo
User_154,Dil Ko Maya
User_136,Saanjha Ko Dhoon
User_185,Samjhana Sansaar
User_38,Timro Muskurahat
User_123,Gaun Ko Suseli
User_76,Timro Sapana
User_52,Pahilo Maya Ko Geet
User_149,Jindagi Haath
User_65,Desh Ko Geet Ko
User_187,Sundar Andhakar
User_69,Saanjha Ko Geet Ma
User_158,Samjhana Sansaar
User_168,Pahadko Milan
User_84,Basanta Swar
User_88,Ritu
User_40,Dilko Muskan
User_51,Basanta Geet
User_160,Ujyaalo Swar
User_182,Kaha Janchau
User_109,Maya Ko Jadoo Ma
User_107,Man Ko Maya Ko
User_8,Himal Biraha
User_186,Dherai Mann
User_2,Birami Maya
User_20,Timro Lagi Dil
User_43,Dherai Geet
User_155,Sagar Raat
User_195,Ujyaalo Sapana
User_181,Pahadko Sapana
User_78,Joonko Raat
User_130,Sagar Swar
User_10,Pahilo Prem Ko Sapana
User_39,Joonko Mann
User_79,Maya Ujyaalo
User_158,Bishal Sparsha
User_67,Maya Chhaya
User_13,Maya Ko Jadoo
User_59,Timro Lagi Geet
User_57,Mero Sugandha
User_105,Jati Maya Laae Pani
User_153,Maya Ko Baat
User_176,Raat Ko Tara
User_54,Sapana Pani
User_118,Jhilmil Muskan
User_7,Chhaya Bato
User_32,Timro Hridaya Ko
User_45,Timilai Maya Ko
User_182,Naya Aankha
User_127,Andhakar Bato
User_63,Pahadko Joon
User_86,Jhilmil Muskan
User_165,Bishal Joon
User_120,Chiso Hawa
User_34,Mero Sugandha
User_62,Timro Muskan Ko Lahar
User_71,Aankha Ko Nani
User_12,Aankhama Pal
User_109,Timro Saath Liyera
User_127,Timro Lagi Geet Ko
User_96,Aankhama Pal
User_84,Mero Jivan Ko Dhoon
User_61,Chhaya Sapana
User_141,Chhunumunu Chhunumunu
User_110,Dilko Muskan
User_138,Geet Ko Suseli
User_163,Mero Desh Ko Dhoon
User_92,Sundar Andhakar
User_124,Mitho Mitho
User_90,Jindagi Sapana
User_59,Lahara Muskan
User_153,Mero Sapana
User_85,Hamro Nepal
User_47,Mathi Mathi Sailunge Ma
User_5,Andhakar Bato
User_131,Basanta Sapana
User_148,Timro Saath Bina
User_93,Phool Ko Suseli
User_176,Aankha Ko Maya
User_68,Timro Saath Bina Ko
User_194,Basanta Geet
User_110,Mero Geet
User_70,Chiso Raat Ma
User_177,Mero Pau Ma
User_147,Timilai Samjhi
User_137,Sundar Geet
User_1,Sajhako Milan
User_74,Raatko Sugandha
User_47,Surke Thaili Khai
User_149,Sapana Pani
User_112,Man Ko Aanshu
User_103,Man Ko Maya Ko
User_14,Pahad Ko Chiso
User_182,Jivan Ko Sugandha
User_109,Mero Jivan Ko Maya
User_63,Simal Maya
User_119,Chiso Joon
User_146,Aankha Ko Dhoon Ko
User_29,Basanta Raat
User_55,Timro Muskan
User_137,Dil Ko Suseli
User_62,Pahadko Aankha
User_78,Pahadko Geet
User_123,Ganga Dil
User_159,Haatma Yaad
User_151,Basanta Sapana
User_108,Timro Maya Ko
User_174,Mero Jivan Ko Geet
User_162,Sajhako Milan
User_113,Timilai Samjhanda Ma
User_109,Timro Hridaya Ko Lahar
User_139,Timro Maya Ko Geet Ma
User_145,Ma Prem Ma
User_20,Timilai Samjhanda Ma
User_41,Andhakar Maya
User_43,Samjhana Sugandha
User_132,Dherai Chhaya
User_46,Lajjawati Jhar
User_194,Basanta Raat
User_180,Chiso Man
User_24,Bishal Milan
User_159,Andhakar Mann
User_142,Desh Ko Maya
User_147,Timro Man Ko Kotha
User_50,Dil Ko Dhoon Ko
User_176,Timro Saath Ko Maya
User_95,Aankhama Sparsha
User_159,Ujyaalo Geet
User_31,Geet Ko Lahar
User_57,Basanta Swar
User_73,Ganga Dil
User_130,Dil Ko Chhaya
User_130,Himal Raat
User_52,Sagar Dhoon
User_142,Ujyaalo Tara
User_25,Jhilmil Raat
User_126,Sagar Din
User_165,Dherai Dil
User_90,Dil Ko Maya
User_67,Basanta Raat
User_124,Aankha Ko Dhoon Ko
User_40,Geet Ko Dhoon Ma
User_164,Pahadko Swar
User_180,Timro Maya Ko Geet Ma
User_82,Timro Lagi Geet Ko
User_42,Saanjh Ko Joon Sangai
User_69,Mero Sapana
User_7,Raktim
User_53,Mero Pani
User_21,Maya Chhaya
User_72,Naya Chhaya
User_49,Timilai Samjhi
User_27,Basanta Sapana
User_118,Jindagi Rimjhim
User_82,Timro Lagi Maya Ko
User_199,Choli Ramro Palpali Dhaka Ko
User_63,Lolayeka Ti Thula
User_4,Tadha Geet
User_6,Chiso Lahara
User_179,Timro Chhaya Ko
User_125,Timilai Samjhera
User_186,Ujyaalo Swar
User_89,Aankhama Saath
User_119,Dilko Geet
User_136,Mero Prem Ko Dhoon
User_136,Timilai Bhetne
User_122,Maya Ko Jadoo
User_70,Sajhako Pani
User_23,Timilai Maya Garchu
User_65,Dherai Joon
User_152,Dherai Raat
User_132,Sagar Ujyaalo
User_76,Sundar Sapana
User_190,Sundar Sapana
User_82,Dashain Aayo
User_50,Pari Pal
User_12,Raat Ko Sapana
User_127,Pari Pal
User_87,Timro Mann Ma
User_25,Lahara Katha
User_177,Mero Desh
User_35,Timilai Samjhanda Ko Geet
User_93,Pari Pal
User_137,Sagar Din
User_66,Bishal Milan
User_191,Timro Chhaya
User_193,Timro Saath Ko Suseli
User_45,Phoolko Joon
User_138,Sundar Swar
User_185,Man Magan
User_23,Timilai Bhetne
User_62,Timilai Maya Ko
User_183,Samjhana Sapana
User_199,Samjhana Sapana
User_157,Rimjhim Din
User_101,Pahadko Raat
User_141,Timro Muskurahat
User_101,Sagar Andhakar
User_125,Man Magan
User_185,Jindagi Sapana
User_39,Gaun Ko Suseli Ma
User_189,Ujyaalo Geet
User_24,Dil Ko Baat
User_45,Joonko Geet
User_142,Desh Ko Dhoon Ko
User_56,Sapana Aankha
User_88,Koshi Din
User_139,Sapana Haru
User_167,Pahilo Maya Ko Geet
User_3,Timro Muskan Ko Dhoon
User_139,Maya Ko Sapna
User_128,Naya Sparsha
User_77,Samjhana Milan
User_186,Jhilmil Raat
User_159,Chhati Ko Geet
User_29,Chiso Chiso Hawa
User_43,Gojima Daam Chaina
User_138,Samjhana Maya
User_169,Ujyaalo Raat
User_147,Man Ko Geet Ma
User_82,Basanta Geet
User_119,Samjhana Swar
User_127,Timro Lagi Maya Ko
User_86,Ganga Rimjhim
User_93,Raatko Milan
User_187,Basanta Geet
User_171,Timro Raat
User_148,Jivan Ko Chhaya
User_41,Eklo Raat
User_14,Gaun Ko Kahani
User_185,Aankha Aankha Bichma
User_172,Simal Maya
User_157,Aankha Ko Suseli
User_48,Man Ko Maya Ko
User_58,Dil Ko Sapana Ma
User_76,Mero Geet
User_35,Timilai Samjhera
User_80,Timro Geet
User_45,Dherai Raat
User_126,Haatma Sparsha
User_3,Aankha Ko Geet
User_100,Rimjhim Lahara
User_114,Dilko Geet
User_157,Desh Ko Geet
User_128,Maya Ko Baat
User_158,Ganga Biraha
User_107,Pahadko Aankha
User_15,Sagar Ujyaalo
User_174,Maya Ko Sansar
User_65,Dil Ko Geet
User_183,Saathi
User_53,Himal Pani
User_145,Bato Katha
User_55,Ma Prem Ma
User_148,Pahilo Maya Ko Geet
User_94,Phool Ko Rang
User_30,Timro Lagi Maya Ko
User_18,Aankhama Pal
User_108,Timilai Dekhda
User_5,Esto Pani Hundo Raichha
User_167,Timro Saath Ko Sapana
User_90,Dherai Raat
User_48,Pahilo Maya Ko
User_156,Ujyaalo Raat
User_197,Timro Muskan 2
User_77,Dilko Raat
User_98,Pahadko Milan
User_41,Jhilmil Sapana
User_77,Jhilmil Dhoon
User_184,Mero Swar
User_62,Mero Prem Ko
User_119,Timro Maya Ko Geet Ma
User_20,Pahadko Geet
User_16,Joonko Raat
User_69,Phool Ko Rang
User_33,Pahilo Maya Ko
User_106,Maya Ko Baat
User_101,Keshari
User_19,Rimjhim Katha
User_126,Desh Ko Geet Ko
User_63,Maya Ko Dori Le
User_139,Jivan Ko Safar Ma
User_177,Timro Raat
User_161,Ganga Tara
User_111,Pahad Ko Lahar
User_56,Timro Muskurahat
User_76,Ujyaalo Mann
User_23,Timro Lagi Maya
User_194,Timro Lagi Dil
User_34,Timro Maya Ko
User_170,Andhakar Sugandha
User_122,Mero Jivan Ko Sapana
User_59,Euta Manchhe Ko
User_77,Timro Muskan 3
User_135,Bishal Mann
User_185,Dil Ko Dhoon Ko
User_151,Sapana Raat
User_5,Pahadko Raat
User_78,Andhakar Swar
User_122,Mero Jivan Ko Lahar
User_130,Jhilmil Geet
User_39,Gaun Ko Maya
User_123,Timro Saath
User_80,Pahilo Maya
User_194,Maya Ko Jadoo Ma
User_11,Pahilo Maya Ko Geet
User_33,Aankha Ko Sapana
User_157,Bato Joon
User_156,Maya Ko Suseli Ko
User_111,Salko Pat Ko Tapari
User_106,Maya Ko Geet Ma
User_183,Ujyaalo Tara
User_149,Sapana Raat
User_110,Dilko Jindagi
User_198,Chhati Ko Geet
User_33,Rimjhim Saath
User_81,Sagar Sapana
User_168,Samjhana Mann
User_174,Mero Jivan Ko Dhoon
User_187,Tadha Pani
User_59,Eklo Sapana
User_189,Eh Kaanchha Malai Soon Ko Tara
User_160,Juneli Raat
User_117,Pari Rimjhim
User_129,Maya Dhoon
User_183,Timro Chhaya
User_35,Samjhana Sugandha
User_128,Man Ko Sapana
User_101,Joonko Maya
User_103,Phool Ko Lahar
User_191,Sapana Sparsha
User_35,Jhilmil Geet
User_117,Jivan Ko Chhaya
User_133,Timro Maya Ko Geet Ma
User_183,Man Ko Kura Ma
User_155,Phool Ko Maya
User_145,Timro Muskurahat Ko Geet
User_150,Dhunge Bagara Maya
User_152,Man Magan
User_110,Chiso Sugandha
User_160,Ujyaalo Sapana
User_51,Ujyaalo Geet
User_48,Timro Muskan Ko Lagi
User_10,Man Ko Sapana
User_94,Phool Ko Maya
User_112,Aankha Ko Suseli
User_93,Timro Lagi Geet Ko
User_33,Aankha Ko Maya
User_141,Ujyaalo Geet
User_127,Timro Muskan Le
User_83,Timilai Samjhi
User_74,Mantra Yaad
User_125,Pahadko Geet
User_9,Timro Muskan Ko Lagi
User_55,Timro Maya Ko Geet Ma
User_61,Sajhako Pani
User_196,Timro Hridaya Ko Lahar
User_130,Pari Sansaar
User_33,Bhettinu Chuttinu
